"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.56,1.96,0,"2018-12-01 00:10:01 ",2.52
"00:20:01",0.56,1.94,0,"2018-12-01 00:20:01 ",2.5
"00:30:01",0.57,1.98,0,"2018-12-01 00:30:01 ",2.55
"00:40:01",0.57,1.92,0,"2018-12-01 00:40:01 ",2.49
"00:50:01",0.56,1.97,0,"2018-12-01 00:50:01 ",2.53
"01:00:01",0.56,1.96,0,"2018-12-01 01:00:01 ",2.52
"01:10:01",0.56,1.93,0,"2018-12-01 01:10:01 ",2.49
"01:20:01",0.57,1.95,0,"2018-12-01 01:20:01 ",2.52
"01:30:01",0.56,1.98,0,"2018-12-01 01:30:01 ",2.54
"01:40:01",0.56,1.95,0,"2018-12-01 01:40:01 ",2.51
"01:50:01",0.57,1.93,0,"2018-12-01 01:50:01 ",2.5
"02:00:01",0.57,1.96,0,"2018-12-01 02:00:01 ",2.53
"02:10:01",0.56,1.95,0,"2018-12-01 02:10:01 ",2.51
"02:20:01",0.56,1.94,0,"2018-12-01 02:20:01 ",2.5
"02:30:01",0.56,1.94,0,"2018-12-01 02:30:01 ",2.5
"02:40:01",0.56,1.97,0,"2018-12-01 02:40:01 ",2.53
"02:50:01",0.57,2.03,0,"2018-12-01 02:50:01 ",2.6
"03:00:01",0.56,1.97,0,"2018-12-01 03:00:01 ",2.53
"03:10:01",0.56,1.96,0,"2018-12-01 03:10:01 ",2.52
"03:20:01",0.56,1.97,0,"2018-12-01 03:20:01 ",2.53
"03:30:01",0.56,1.94,0,"2018-12-01 03:30:01 ",2.5
"03:40:01",0.56,1.94,0,"2018-12-01 03:40:01 ",2.5
"03:50:01",0.56,1.95,0,"2018-12-01 03:50:01 ",2.51
"04:00:01",0.57,1.94,0,"2018-12-01 04:00:01 ",2.51
"04:10:01",0.56,1.83,0,"2018-12-01 04:10:01 ",2.39
"04:20:01",0.56,1.97,0,"2018-12-01 04:20:01 ",2.53
"04:30:01",0.57,1.97,0,"2018-12-01 04:30:01 ",2.54
"04:40:01",0.58,1.93,0,"2018-12-01 04:40:01 ",2.51
"04:50:01",0.56,1.93,0,"2018-12-01 04:50:01 ",2.49
"05:00:01",0.57,1.93,0,"2018-12-01 05:00:01 ",2.5
"05:10:01",0.56,1.94,0,"2018-12-01 05:10:01 ",2.5
"05:20:01",0.57,1.96,0,"2018-12-01 05:20:01 ",2.53
"05:30:01",0.57,1.96,0,"2018-12-01 05:30:01 ",2.53
"05:40:01",0.56,1.94,0,"2018-12-01 05:40:01 ",2.5
"05:50:01",0.56,1.98,0,"2018-12-01 05:50:01 ",2.54
"06:00:01",0.57,1.97,0,"2018-12-01 06:00:01 ",2.54
"06:10:01",0.56,1.96,0,"2018-12-01 06:10:01 ",2.52
"06:20:01",0.57,1.92,0,"2018-12-01 06:20:01 ",2.49
"06:30:01",0.57,1.92,0,"2018-12-01 06:30:01 ",2.49
"06:40:01",0.57,1.92,0,"2018-12-01 06:40:01 ",2.49
"06:50:01",0.57,1.93,0,"2018-12-01 06:50:01 ",2.5
"07:00:01",0.56,1.91,0,"2018-12-01 07:00:01 ",2.47
"07:10:01",0.56,1.91,0,"2018-12-01 07:10:01 ",2.47
"07:20:01",0.56,1.95,0,"2018-12-01 07:20:01 ",2.51
"07:30:01",0.57,1.95,0,"2018-12-01 07:30:01 ",2.52
"07:40:01",0.56,1.97,0,"2018-12-01 07:40:01 ",2.53
"07:50:01",0.56,1.97,0,"2018-12-01 07:50:01 ",2.53
"08:00:01",0.56,1.98,0,"2018-12-01 08:00:01 ",2.54
"08:10:01",0.57,2.02,0,"2018-12-01 08:10:01 ",2.59
"08:20:01",0.56,2.07,0,"2018-12-01 08:20:01 ",2.63
"08:30:01",0.58,2.08,0,"2018-12-01 08:30:01 ",2.66
"08:40:01",0.61,2.12,0,"2018-12-01 08:40:01 ",2.73
"08:50:01",0.64,2.1,0,"2018-12-01 08:50:01 ",2.74
"09:00:01",0.66,2.16,0,"2018-12-01 09:00:01 ",2.82
"09:10:01",0.67,2.18,0,"2018-12-01 09:10:01 ",2.85
"09:20:01",0.67,2.13,0,"2018-12-01 09:20:01 ",2.8
"09:30:01",0.61,2.09,0,"2018-12-01 09:30:01 ",2.7
"09:40:01",0.61,2.13,0,"2018-12-01 09:40:01 ",2.74
"09:50:01",0.65,2.12,0,"2018-12-01 09:50:01 ",2.77
"10:00:01",0.65,2.13,0,"2018-12-01 10:00:01 ",2.78
"10:10:01",0.63,2.06,0,"2018-12-01 10:10:01 ",2.69
