"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.69,0.05,0.01,"2018-12-01 12:10:01 AM",0.75
"12:20:01","AM",0.52,0.04,0.01,"2018-12-01 12:20:01 AM",0.57
"12:30:01","AM",0.49,0.04,0.01,"2018-12-01 12:30:01 AM",0.54
"12:40:01","AM",0.54,0.04,0.01,"2018-12-01 12:40:01 AM",0.59
"12:50:01","AM",0.52,0.04,0.01,"2018-12-01 12:50:01 AM",0.57
"01:00:01","AM",0.56,0.04,0.01,"2018-12-01 01:00:01 AM",0.61
"01:10:01","AM",0.59,0.04,0.01,"2018-12-01 01:10:01 AM",0.64
"01:20:01","AM",0.69,0.05,0,"2018-12-01 01:20:01 AM",0.74
"01:30:01","AM",0.4,0.03,0,"2018-12-01 01:30:01 AM",0.43
"01:40:01","AM",0.5,0.05,0.06,"2018-12-01 01:40:01 AM",0.61
"01:50:01","AM",0.48,0.03,0,"2018-12-01 01:50:01 AM",0.51
"02:00:01","AM",0.53,0.04,0,"2018-12-01 02:00:01 AM",0.57
"02:10:01","AM",0.54,0.04,0,"2018-12-01 02:10:01 AM",0.58
"02:20:01","AM",0.38,0.03,0,"2018-12-01 02:20:01 AM",0.41
"02:30:01","AM",0.49,0.04,0,"2018-12-01 02:30:01 AM",0.53
"02:40:01","AM",0.32,0.65,5.19,"2018-12-01 02:40:01 AM",6.16
"02:50:01","AM",0.47,0.2,1.55,"2018-12-01 02:50:01 AM",2.22
"03:00:01","AM",0.39,0.03,0.01,"2018-12-01 03:00:01 AM",0.43
"03:10:01","AM",0.58,0.04,0.01,"2018-12-01 03:10:01 AM",0.63
"03:20:01","AM",0.5,0.04,0.01,"2018-12-01 03:20:01 AM",0.55
"03:30:01","AM",0.7,0.05,0.01,"2018-12-01 03:30:01 AM",0.76
"03:40:01","AM",0.37,0.03,0.01,"2018-12-01 03:40:01 AM",0.41
"03:50:01","AM",0.52,0.03,0,"2018-12-01 03:50:01 AM",0.55
